295,646
646,295
295,647
647,295
295,648
648,295
296,649
649,296
296,650
650,296
296,651
651,296
296,652
652,296
298,653
653,298
298,654
654,298
298,655
655,298
299,656
656,299
299,657
657,299
299,658
658,299
299,659
659,299
300,660
660,300
300,661
661,300
301,662
662,301
301,663
663,301
301,664
664,301
302,665
665,302
302,666
666,302
303,667
667,303
303,668
668,303
304,669
669,304
304,670
670,304
304,671
671,304
305,672
672,305
305,673
673,305
309,674
674,309
309,675
675,309
309,676
676,309
309,677
677,309
310,678
678,310
310,679
679,310
310,680
680,310
311,681
681,311
311,682
682,311
311,683
683,311
312,684
684,312
313,685
685,313
313,686
686,313
313,687
687,313
313,688
688,313
314,689
689,314
314,690
690,314
315,691
691,315
315,692
692,315
315,693
693,315
316,694
694,316
316,695
695,316
317,696
696,317
318,697
697,318
318,698
698,318
319,699
699,319
319,700
700,319
319,701
701,319
320,702
702,320
320,703
703,320
321,704
704,321
321,705
705,321
321,706
706,321
322,707
707,322
322,708
708,322
322,709
709,322
323,710
710,323
323,711
711,323
323,712
712,323
323,713
713,323
324,714
714,324
324,715
715,324
325,716
716,325
325,717
717,325
325,718
718,325
329,719
719,329
329,720
720,329
329,721
721,329
329,722
722,329
330,723
723,330
335,724
724,335
335,725
725,335
336,726
726,336
336,727
727,336
336,728
728,336
336,729
729,336
337,730
730,337
337,731
731,337
337,732
732,337
337,733
733,337
339,734
734,339
339,735
735,339
339,736
736,339
339,737
737,339
340,738
738,340
340,739
739,340
340,740
740,340
341,741
741,341
341,742
742,341
343,743
743,343
343,744
744,343
344,745
745,344
344,746
746,344
344,747
747,344
344,748
748,344
345,749
749,345
345,750
750,345
345,751
751,345
345,752
752,345
346,753
753,346
346,754
754,346
346,755
755,346
347,756
756,347
348,757
757,348
348,758
758,348
348,759
759,348
348,760
760,348
349,761
761,349
349,762
762,349
351,763
763,351
351,764
764,351
351,765
765,351
352,766
766,352
352,767
767,352
352,768
768,352
354,769
769,354
354,770
770,354
354,771
771,354
355,772
772,355
356,773
773,356
356,774
774,356
357,775
775,357
357,776
776,357
357,777
777,357
357,778
778,357
360,779
779,360
360,780
780,360
360,781
781,360
360,782
782,360
362,783
783,362
362,784
784,362
364,785
785,364
364,786
786,364
364,787
787,364
364,788
788,364
365,789
789,365
365,790
790,365
366,791
791,366
366,792
792,366
366,793
793,366
368,794
794,368
368,795
795,368
368,796
796,368
368,797
797,368
370,798
798,370
370,799
799,370
370,800
800,370
370,801
801,370
371,802
802,371
371,803
803,371
371,804
804,371
371,805
805,371
373,806
806,373
373,807
807,373
373,808
808,373
373,809
809,373
374,810
810,374
374,811
811,374
374,812
812,374
375,813
813,375
375,814
814,375
375,815
815,375
375,816
816,375
376,817
817,376
379,818
818,379
379,819
819,379
380,820
820,380
382,821
821,382
382,822
822,382
384,823
823,384
384,824
824,384
384,825
825,384
384,826
826,384
385,827
827,385
385,828
828,385
386,829
829,386
386,830
830,386
386,831
831,386
387,832
832,387
387,833
833,387
389,834
834,389
389,835
835,389
390,836
836,390
391,837
837,391
391,838
838,391
391,839
839,391
391,840
840,391
392,841
841,392
392,842
842,392
392,843
843,392
392,844
844,392
393,845
845,393
393,846
846,393
393,847
847,393
393,848
848,393
394,849
849,394
394,850
850,394
394,851
851,394
395,852
852,395
395,853
853,395
395,854
854,395
395,855
855,395
396,856
856,396
396,857
857,396
397,858
858,397
397,859
859,397
397,860
860,397
398,861
861,398
398,862
862,398
398,863
863,398
398,864
864,398
399,865
865,399
399,866
866,399
399,867
867,399
399,868
868,399
400,869
869,400
400,870
870,400
402,871
871,402
402,872
872,402
402,873
873,402
402,874
874,402
403,875
875,403
404,876
876,404
404,877
877,404
404,878
878,404
404,879
879,404
405,880
880,405
406,881
881,406
406,882
882,406
406,883
883,406
407,884
884,407
407,885
885,407
407,886
886,407
407,887
887,407
408,888
888,408
409,889
889,409
409,890
890,409
409,891
891,409
410,892
892,410
410,893
893,410
410,894
894,410
413,895
895,413
413,896
896,413
413,897
897,413
414,898
898,414
414,899
899,414
415,900
900,415
416,901
901,416
418,902
902,418
418,903
903,418
418,904
904,418
418,905
905,418
419,906
906,419
419,907
907,419
419,908
908,419
420,909
909,420
421,910
910,421
423,911
911,423
423,912
912,423
423,913
913,423
423,914
914,423
424,915
915,424
424,916
916,424
424,917
917,424
425,918
918,425
427,919
919,427
427,920
920,427
427,921
921,427
427,922
922,427
428,923
923,428
428,924
924,428
429,925
925,429
429,926
926,429
429,927
927,429
430,928
928,430
430,929
929,430
431,930
930,431
431,931
931,431
432,932
932,432
433,933
933,433
434,934
934,434
434,935
935,434
435,936
936,435
435,937
937,435
435,938
938,435
435,939
939,435
436,940
940,436
437,941
941,437
440,942
942,440
440,943
943,440
440,944
944,440
441,945
945,441
441,946
946,441
442,947
947,442
443,948
948,443
443,949
949,443
443,950
950,443
443,951
951,443
444,952
952,444
444,953
953,444
444,954
954,444
445,955
955,445
445,956
956,445
446,957
957,446
447,958
958,447
447,959
959,447
449,960
960,449
449,961
961,449
450,962
962,450
450,963
963,450
450,964
964,450
451,965
965,451
452,966
966,452
453,967
967,453
454,968
968,454
455,969
969,455
455,970
970,455
456,971
971,456
457,972
972,457
458,973
973,458
462,974
974,462
462,975
975,462
462,976
976,462
463,977
977,463
463,978
978,463
463,979
979,463
464,980
980,464
464,981
981,464
464,982
982,464
464,983
983,464
466,984
984,466
466,985
985,466
466,986
986,466
467,987
987,467
467,988
988,467
467,989
989,467
468,990
990,468
468,991
991,468
469,992
992,469
469,993
993,469
471,994
994,471
471,995
995,471
471,996
996,471
471,997
997,471
472,998
998,472
472,999
999,472
