21.2778 1.5 269.688 23216.2 22.5399 0 10.3532
21.1656 1.5 296.575 26196.1 20.7977 0 6.1254
22.8791 1.5 164.287 24211.2 22.8541 1 12.2806
21.6896 1.5 151.115 26974.4 22.1311 1 5.36695
21.7835 1.5 227.024 25257.6 21.9397 1 10.8256
22.8793 1.5 270.286 21009.3 23.75 0 10.1613
21.3096 1.5 244.142 24472.6 21.3558 0 11.7718
22.9508 1.5 289.619 23444.7 22.048 1 13.9833
22.7126 1.5 251.87 20111.1 24.0778 0 9.13849
21.6896 1.5 150.638 22217.4 21.6407 0 12.7339
21.1114 1.5 187.116 14993.2 20.0451 0 8.82607
22.4226 1.5 286.2 25316 20.9742 1 5.0265
21.3707 1.5 240.614 15790.7 22.701 0 14.0937
22.0529 1.5 249.734 23373.1 22.6958 1 14.2555
22.2927 1.5 166.657 22384.1 21.788 0 7.66958
21.2164 1.5 236.577 21510 20.7841 1 5.26316
21.5591 1.5 163.177 23191.4 22.9443 0 8.57298
21.5392 1.5 168.042 16816.7 20.6888 0 11.4162
21.4646 1.5 230.275 18791.8 20.1427 1 8.28766
21.9454 1.5 267.166 20043.5 22.1583 0 5.55439
22.8815 1.5 293.567 17601.9 22.2809 1 13.1919
22.3057 1.5 267.071 18999.4 21.2138 0 7.33238
21.8868 1.5 237.242 26324.6 20.8769 1 14.8631
21.1256 1.5 233.318 15569.2 20.1414 0 13.3693
22.7016 1.5 189.142 20117.4 22.3889 0 12.6981
21.0528 1.5 197.223 17859.1 21.0086 1 7.33882
22.6801 1.5 170.774 13994 23.6333 1 5.88755
22.9949 1.5 244.807 24328.3 23.431 0 11.6016
21.2795 1.5 161.388 16995.4 20.2951 1 10.4254
22.6748 1.5 287.893 23216.5 21.7012 0 9.77562
22.6023 1.5 213.97 25556.4 21.8485 0 7.08964
22.8866 1.5 238.921 17386.5 23.6956 0 7.52538
22.0173 1.5 218.544 17021.7 21.7342 0 5.14899
22.8523 1.5 206.451 20864.3 21.621 0 8.38718
21.9763 1.5 284.181 15219.5 20.5905 0 7.09758
22.3288 1.5 166.454 20295.2 23.2019 0 14.7489
21.448 1.5 267.547 21841.9 22.709 0 12.7869
22.4834 1.5 195.264 13918.7 22.5866 0 8.31726
21.4818 1.5 229.809 18688.4 20.1239 1 6.24689
22.1354 1.5 179.572 17054.4 23.4121 0 6.67802
22.7973 1.5 258.099 20957.6 24.2447 0 7.37501
21.2594 1.5 202.395 25907 22.0925 0 13.2456
22.2358 1.5 190.743 18149.3 22.9497 0 11.7514
21.673 1.5 274.176 25283.3 20.6385 1 6.93938
21.9854 1.5 198.999 24559.5 20.8155 0 13.687
