436.38 332.90 315.75 306.55 90.22 100.48 104.97 94.30 223.33 94.67 316.86 92.27 214.94 342.02 316.54 101.14 91.89 342.87 310.14 217.76 222.21 91.00 312.78 221.17 92.43 315.47 310.63 97.69 100.62 306.73 220.03 305.69 105.06 227.44 101.88 311.92 95.88 319.15 222.41 220.95 211.94 108.71 431.19 104.13 101.77 98.00 217.73 454.78 95.71 307.66 429.31 306.79 429.44 95.60 102.73 223.12 309.47 95.09 297.79 301.48 94.77 100.22 433.01 216.47 95.07 96.26 212.27 97.46 99.26 93.79 90.13 99.63 303.21 93.27 313.34 97.31 109.63 102.00 106.88 90.82 308.60 303.59 302.35 212.64 93.99 300.62 312.17 108.10 98.80 109.35 105.94 103.09 109.41 307.11 106.74 305.38 95.35 439.06 312.78
226.62 317.51 315.75 306.55 405.12 100.48 104.97 94.30 223.33 94.67 316.86 92.27 214.94 319.00 316.40 101.14 91.89 319.84 310.14 217.76 222.19 91.00 312.78 221.04 92.43 105.24 310.63 97.69 100.62 306.73 220.03 305.69 105.06 227.44 101.88 99.43 95.88 319.15 222.41 220.86 92.99 108.71 430.99 104.13 101.77 98.00 217.72 436.19 95.71 307.66 429.21 97.02 429.44 95.60 102.73 223.10 309.47 95.09 297.79 301.48 94.77 100.22 433.01 213.47 95.07 96.26 211.94 97.46 99.26 93.79 90.13 99.63 303.21 93.27 313.34 97.31 109.63 268.27 106.88 90.82 308.59 303.59 302.35 212.64 93.99 300.62 312.17 108.10 98.80 418.71 105.94 103.09 109.41 307.11 106.74 305.30 95.35 439.06 310.45
226.62 311.85 315.75 306.55 340.89 100.48 272.35 94.30 104.33 94.67 316.86 92.27 93.42 310.52 316.35 101.14 91.89 311.37 310.14 217.76 222.18 91.00 312.78 221.00 92.43 105.24 310.63 97.69 100.62 306.73 100.36 305.69 105.06 227.44 101.88 99.43 95.88 319.15 222.41 220.83 92.99 108.71 430.92 104.13 101.77 98.00 217.71 429.35 95.71 307.66 429.18 97.02 308.71 95.60 102.73 223.09 309.47 95.09 297.79 301.48 94.77 100.22 433.01 212.36 260.48 96.26 211.82 97.46 99.26 93.79 90.13 99.63 303.21 93.27 313.34 97.31 109.63 238.06 106.88 90.82 484.82 303.59 302.35 212.64 93.99 300.62 312.17 108.10 98.80 354.38 105.94 103.09 109.41 307.11 106.74 305.27 95.35 439.05 309.59
226.62 309.77 315.75 306.55 317.26 100.48 243.29 94.30 104.33 94.67 316.86 92.27 93.42 307.41 316.33 101.14 91.89 308.26 310.14 217.76 222.17 91.00 312.78 220.98 92.43 105.24 310.63 97.69 100.62 306.73 100.36 305.69 105.06 227.44 101.88 99.43 95.88 319.15 101.37 220.82 92.99 108.71 430.89 104.13 101.77 379.51 217.71 426.83 95.71 307.66 219.57 97.02 308.71 300.69 102.73 223.09 309.47 95.09 297.79 301.48 94.77 100.22 312.98 211.95 232.03 96.26 211.77 97.46 99.26 93.79 90.13 99.63 303.21 93.27 106.33 97.31 109.63 226.94 252.37 90.82 449.37 303.59 302.35 212.64 93.99 300.62 312.17 108.10 98.80 330.72 105.94 103.09 109.41 307.11 106.74 305.26 95.35 439.05 309.28
226.62 309.00 315.75 306.55 308.57 100.48 232.59 94.30 104.33 94.67 316.86 92.27 93.42 306.26 316.32 101.14 91.89 307.11 310.14 217.76 222.17 91.00 312.78 220.97 92.43 105.24 310.63 97.69 100.62 306.73 100.36 305.69 105.06 227.44 101.88 99.43 95.88 319.15 101.37 220.81 92.99 108.71 430.88 104.13 101.77 334.09 217.71 425.91 95.71 307.66 219.57 97.02 308.71 246.74 102.73 223.09 309.47 95.09 453.57 301.48 94.77 100.22 312.98 211.80 221.56 96.26 211.75 97.46 99.26 93.79 90.13 99.63 303.21 93.27 106.33 97.31 109.63 222.85 235.11 90.82 436.33 303.59 93.24 212.64 93.99 300.62 312.17 108.10 98.80 322.01 105.94 103.09 109.41 307.11 106.74 305.26 95.35 439.05 309.16
226.62 308.72 315.75 306.55 305.37 100.48 228.66 94.30 104.33 94.67 316.86 92.27 93.42 305.84 316.32 101.14 91.89 306.69 310.14 95.93 222.17 91.00 312.78 220.97 92.43 105.24 310.63 97.69 100.62 306.73 100.36 305.69 105.06 227.44 101.88 99.43 95.88 319.15 101.37 220.81 92.99 108.71 430.88 104.13 101.77 317.38 217.71 425.57 95.71 307.66 219.56 97.02 99.11 226.89 102.73 223.09 309.47 95.09 430.03 301.48 94.77 100.22 101.60 211.75 217.71 96.26 211.75 97.46 99.26 93.79 90.13 99.63 303.21 93.27 106.33 97.31 109.63 221.34 228.77 90.82 431.53 303.59 93.24 91.57 93.99 300.62 312.17 108.10 98.80 318.81 105.94 103.09 109.41 307.11 106.74 305.26 95.35 439.05 309.12
105.59 308.61 315.75 306.55 304.19 100.48 227.21 94.30 104.33 94.67 316.86 92.27 93.42 305.68 316.32 101.14 91.89 306.53 310.14 95.93 222.17 91.00 312.78 220.97 92.43 105.24 310.63 97.69 100.62 306.73 100.36 305.69 105.06 109.40 101.88 99.43 277.98 319.15 101.37 220.81 92.99 108.71 430.88 327.95 101.77 541.05 96.31 425.44 95.71 307.66 219.56 97.02 99.11 219.58 102.73 223.09 309.47 95.09 421.37 301.48 94.77 100.22 101.60 211.73 216.30 96.26 211.74 97.46 99.26 93.79 90.13 99.63 303.21 93.27 106.33 97.31 109.63 220.79 226.43 90.82 429.77 303.59 93.24 91.57 93.99 300.62 312.17 108.10 98.80 317.63 105.94 103.09 109.41 307.11 106.74 305.26 95.35 439.05 309.11
105.59 308.58 315.75 99.16 303.76 100.48 226.68 267.20 104.33 94.67 316.86 265.84 93.42 305.63 316.32 101.14 91.89 306.48 310.14 95.93 222.17 91.00 312.78 524.02 92.43 105.24 310.63 97.69 100.62 99.30 100.36 305.69 105.06 109.40 101.88 99.43 239.43 319.15 101.37 220.81 92.99 108.71 430.88 263.64 101.77 468.80 96.31 425.40 95.71 307.66 219.56 97.02 99.11 216.90 102.73 223.09 309.47 95.09 418.19 91.20 94.77 100.22 101.60 211.72 215.77 96.26 211.74 97.46 99.26 93.79 90.13 99.63 303.21 93.27 258.40 97.31 109.63 220.59 225.57 90.82 429.12 303.59 93.24 91.57 93.99 300.62 312.17 108.10 98.80 317.20 105.94 103.09 109.41 307.11 106.74 305.26 95.35 316.99 309.10
105.59 308.56 315.75 99.16 303.60 100.48 226.48 234.02 104.33 94.67 316.86 232.65 93.42 305.61 316.32 101.14 91.89 306.46 310.14 95.93 103.94 91.00 312.78 467.08 92.43 105.24 310.63 97.69 100.62 99.30 100.36 99.81 105.06 109.40 101.88 99.43 225.25 319.15 101.37 220.81 92.99 108.71 309.61 239.98 101.77 442.22 96.31 216.16 95.71 307.66 219.56 97.02 99.11 215.91 102.73 103.67 309.47 95.09 417.01 91.20 94.77 100.22 101.60 211.72 215.58 96.26 211.74 97.46 99.26 93.79 90.13 99.63 303.21 93.27 239.64 97.31 109.63 220.51 225.26 90.82 428.88 303.59 93.24 91.57 93.99 300.62 97.28 108.10 98.80 317.04 105.94 103.09 109.41 307.11 323.22 305.26 95.35 107.44 309.10
105.59 308.56 315.75 99.16 303.54 100.48 623.98 221.82 104.33 94.67 316.86 220.44 93.42 305.60 316.32 101.14 91.89 306.45 310.14 95.93 103.94 91.00 312.78 326.39 92.43 105.24 310.63 97.69 100.62 99.30 100.36 99.81 321.87 109.40 101.88 99.43 220.03 319.15 101.37 220.81 92.99 108.71 309.61 231.28 101.77 432.44 96.31 216.15 95.71 307.66 101.05 97.02 99.11 215.55 102.73 394.86 309.47 95.09 416.58 91.20 94.77 100.22 101.60 211.72 215.51 96.26 211.74 97.46 99.26 93.79 90.13 99.63 303.21 93.27 232.73 97.31 109.63 220.48 225.14 90.82 428.79 303.59 93.24 91.57 93.99 300.62 97.28 108.10 98.80 316.98 105.94 103.09 109.41 307.11 262.13 305.26 95.35 107.44 309.10
105.59 308.55 315.75 99.16 303.52 100.48 507.50 521.95 104.33 94.67 316.86 215.94 93.42 475.96 316.32 101.14 91.89 306.45 310.14 95.93 103.94 91.00 312.78 318.69 92.43 105.24 310.63 97.69 100.62 99.30 100.36 99.81 316.29 109.40 101.88 99.43 218.11 319.53 101.37 100.63 92.99 108.71 309.61 228.08 101.77 428.85 96.31 216.15 95.71 307.66 101.05 97.02 99.11 215.41 102.73 341.36 309.47 95.09 416.42 91.20 94.77 100.22 101.60 211.72 215.49 96.26 211.74 97.46 99.26 93.79 90.13 99.63 303.21 93.27 230.19 247.29 109.63 220.47 225.10 281.79 428.76 303.59 93.24 91.57 93.99 300.62 97.28 108.10 98.80 316.96 105.94 103.09 109.41 307.11 239.66 305.26 95.35 107.44 309.10
105.59 308.55 315.75 99.16 303.51 100.48 464.65 461.97 104.33 94.67 107.03 214.29 93.42 444.16 316.32 101.14 270.51 306.44 310.14 95.93 103.94 91.00 312.78 315.85 92.43 105.24 310.63 97.69 100.62 99.30 100.36 99.81 314.23 109.40 101.88 99.43 217.40 261.03 101.37 100.63 92.99 108.71 309.61 226.90 101.77 427.52 96.31 216.15 95.71 307.66 101.05 97.02 99.11 215.36 102.73 321.68 309.47 95.09 416.37 91.20 94.77 100.22 101.60 211.72 215.48 96.26 93.37 97.46 99.26 93.79 90.13 99.63 303.21 93.27 229.26 227.61 368.90 220.47 225.08 237.53 428.75 303.59 93.24 91.57 93.99 300.62 97.28 108.10 98.80 316.95 105.94 103.09 109.41 307.11 231.39 305.26 95.35 107.44 309.10
105.59 308.55 315.75 99.16 303.51 100.48 448.89 439.90 104.33 260.49 107.03 213.68 93.42 432.46 316.32 101.14 232.45 306.44 98.37 95.93 103.94 91.00 323.48 314.81 92.43 105.24 310.63 97.69 100.62 99.30 100.36 99.81 313.48 109.40 101.88 99.43 217.15 239.51 400.50 100.63 92.99 108.71 309.61 226.47 101.77 427.04 96.31 96.74 95.71 307.66 101.05 97.02 99.11 215.35 102.73 314.44 309.47 95.09 416.34 91.20 94.77 100.22 101.60 90.25 215.47 96.26 93.37 97.46 99.26 93.79 90.13 99.63 303.21 93.27 228.91 220.37 336.31 220.47 225.08 221.25 428.74 303.59 93.24 91.57 93.99 91.51 97.28 108.10 98.80 316.95 105.94 103.09 109.41 307.11 228.35 475.44 95.35 107.44 309.10
105.59 308.55 315.75 99.16 303.51 100.48 443.09 431.79 104.33 231.16 298.70 213.46 93.42 428.16 316.32 101.14 218.44 306.44 98.37 95.93 103.94 91.00 260.71 314.42 92.43 105.24 310.63 97.69 100.62 99.30 100.36 99.81 313.20 109.40 101.88 252.11 217.05 231.59 342.37 100.63 92.99 108.71 309.61 226.31 101.77 426.86 96.31 96.74 95.71 307.66 101.05 97.02 99.11 215.34 102.73 311.78 309.47 95.09 416.34 91.20 94.77 100.22 101.60 90.25 215.47 96.26 93.37 97.46 99.26 93.79 90.13 99.63 303.21 93.27 228.79 217.71 324.32 220.47 225.07 215.26 428.74 303.59 268.15 91.57 93.99 91.51 97.28 108.10 98.80 316.95 105.94 103.09 109.41 307.11 227.23 443.98 95.35 107.44 309.10
105.59 531.37 107.00 99.16 303.51 100.48 440.95 428.80 104.33 220.37 253.69 213.38 93.42 426.58 316.32 101.14 213.29 306.44 98.37 95.93 103.94 91.00 237.62 314.28 92.43 105.24 310.63 261.82 100.62 99.30 100.36 99.81 313.10 109.40 101.88 231.91 217.01 228.68 320.98 100.63 92.99 108.71 309.61 226.25 101.77 426.79 96.31 96.74 95.71 307.66 101.05 97.02 99.11 215.34 102.73 310.80 97.77 95.09 416.33 91.20 94.77 100.22 101.60 90.25 215.47 96.26 93.37 97.46 99.26 93.79 90.13 335.73 303.21 93.27 228.74 216.73 319.91 220.47 225.07 213.06 428.74 303.59 233.65 91.57 93.99 91.51 97.28 108.10 98.80 316.94 105.94 103.09 271.90 307.11 226.82 432.41 95.35 107.44 309.10
105.59 467.01 107.00 99.16 474.65 345.05 440.17 427.70 104.33 216.40 237.14 213.35 93.42 425.99 316.32 101.14 211.40 475.24 98.37 95.93 103.94 91.00 229.12 314.23 92.43 105.24 310.63 233.43 100.62 99.30 100.36 99.81 313.06 109.40 101.88 224.49 217.00 227.61 313.11 100.63 92.99 108.71 309.61 226.23 101.77 426.77 96.31 96.74 95.71 307.66 101.05 97.02 99.11 215.34 102.73 310.44 97.77 95.09 416.33 91.20 94.77 100.22 101.60 90.25 215.47 96.26 93.37 97.46 99.26 93.79 90.13 263.95 303.21 93.27 228.72 216.37 318.28 102.00 225.07 212.25 428.74 303.59 220.96 91.57 93.99 91.51 97.28 108.10 98.80 316.94 105.94 103.09 244.02 307.11 226.67 428.16 95.35 107.44 309.10
105.59 443.33 107.00 99.16 441.46 322.21 318.48 427.30 104.33 214.94 231.05 213.33 93.42 425.78 316.32 101.14 210.70 444.25 98.37 95.93 103.94 91.00 226.00 314.21 92.43 105.24 310.63 222.98 100.62 99.30 100.36 99.81 313.05 109.40 101.88 221.75 217.00 227.21 310.22 100.63 92.99 108.71 309.61 226.22 101.77 426.76 96.31 96.74 95.71 96.94 101.05 97.02 99.11 487.50 102.73 310.30 97.77 95.09 297.79 91.20 94.77 236.29 101.60 90.25 215.47 96.26 93.37 97.46 99.26 93.79 90.13 237.54 303.21 93.27 228.72 216.24 317.69 102.00 225.07 211.95 428.74 303.59 216.29 91.57 93.99 91.51 97.28 108.10 98.80 316.94 105.94 103.09 233.77 307.11 226.62 426.59 95.35 107.44 309.10
105.59 434.62 107.00 99.16 429.25 313.82 318.38 427.15 104.33 214.40 228.81 213.33 93.42 425.70 316.32 101.14 210.45 432.86 98.37 95.93 103.94 91.00 224.85 314.20 92.43 105.24 310.63 219.14 100.62 99.30 100.36 99.81 313.04 109.40 101.88 220.75 216.99 227.07 309.15 100.63 92.99 108.71 309.61 226.22 101.77 426.75 96.31 96.74 95.71 96.94 101.05 97.02 99.11 447.41 102.73 310.25 97.77 95.09 297.79 91.20 94.77 225.13 101.60 90.25 95.07 96.26 93.37 97.46 99.26 93.79 90.13 227.82 93.40 93.27 228.71 216.19 317.47 102.00 225.07 211.84 428.74 93.45 214.57 91.57 93.99 91.51 97.28 108.10 98.80 316.94 105.94 103.09 230.00 307.11 226.59 426.02 95.35 107.44 309.10
105.59 431.41 107.00 99.16 424.76 530.87 318.34 427.09 104.33 214.21 227.98 213.33 93.42 425.67 316.32 101.14 210.35 428.66 98.37 95.93 103.94 91.00 224.43 314.20 92.43 105.24 310.63 217.73 243.94 99.30 100.36 99.81 313.04 109.40 101.88 220.38 216.99 227.01 308.76 100.63 92.99 108.71 309.61 226.22 481.03 426.75 96.31 96.74 95.71 96.94 101.05 97.02 99.11 432.66 102.73 310.24 97.77 95.09 91.19 91.20 474.04 221.03 101.60 90.25 95.07 96.26 93.37 97.46 99.26 93.79 90.13 224.25 93.40 258.18 228.71 216.17 317.39 102.00 225.07 211.80 308.59 93.45 213.94 91.57 93.99 91.51 97.28 108.10 98.80 316.94 105.94 103.09 228.61 471.10 226.59 425.80 95.35 107.44 309.10
105.59 430.23 107.00 99.16 423.10 467.84 318.32 427.07 104.33 214.13 227.68 213.33 93.42 425.66 316.32 101.14 210.32 427.12 98.37 95.93 103.94 91.00 224.27 314.20 92.43 105.24 310.63 217.21 227.16 99.30 100.36 99.81 313.04 109.40 101.88 220.24 216.99 226.99 308.62 100.63 92.99 108.71 309.61 226.22 376.03 426.75 96.31 96.74 95.71 321.17 101.05 97.02 99.11 307.51 102.73 310.23 97.77 95.09 91.19 91.20 369.04 219.52 101.60 90.25 95.07 96.26 93.37 97.46 99.26 93.79 90.13 222.94 93.40 229.96 106.33 216.16 317.36 102.00 106.88 211.79 308.59 93.45 213.71 91.57 93.99 91.51 97.28 108.10 98.80 316.94 105.94 103.09 228.10 231.31 226.58 425.73 95.35 107.44 309.10
105.59 429.80 107.00 99.16 422.49 444.65 318.32 427.07 104.33 214.11 227.57 213.33 93.42 425.66 510.46 101.14 210.30 426.55 98.37 95.93 103.94 91.00 224.21 314.20 92.43 105.24 310.63 217.02 220.99 99.30 100.36 294.18 313.04 109.40 101.88 220.19 216.99 226.99 308.57 100.63 92.99 108.71 309.61 226.22 337.40 426.75 96.31 96.74 95.71 256.07 101.05 265.52 99.11 305.51 102.73 310.23 97.77 95.09 91.19 91.20 330.41 218.96 101.60 90.25 95.07 96.26 93.37 97.46 99.26 225.78 90.13 222.45 93.40 219.58 106.33 216.16 317.34 102.00 106.88 211.78 308.59 93.45 213.62 91.57 93.99 91.51 97.28 108.10 98.80 316.94 105.94 103.09 227.91 221.05 226.58 425.70 95.35 107.44 309.10
105.59 429.64 107.00 99.16 422.27 436.12 318.32 427.06 104.33 214.10 227.53 213.33 93.42 425.66 462.76 101.14 210.30 426.34 98.37 95.93 103.94 91.00 224.19 314.20 92.43 105.24 310.63 216.95 218.72 99.30 100.36 247.33 313.04 109.40 101.88 220.17 216.99 226.98 308.55 100.63 92.99 108.71 309.61 226.22 503.03 307.65 96.31 96.74 95.71 232.12 101.05 235.33 99.11 304.78 102.73 310.23 97.77 95.09 91.19 91.20 496.04 218.76 101.60 90.25 95.07 96.26 93.37 97.46 99.26 218.18 90.13 222.27 93.40 215.76 106.33 216.16 317.34 102.00 106.88 211.78 98.94 93.45 213.59 91.57 93.99 91.51 97.28 350.09 263.95 316.94 105.94 103.09 227.84 217.28 226.58 425.69 95.35 107.44 309.10
105.59 429.58 107.00 99.16 422.19 432.98 318.32 427.06 104.33 214.09 227.51 213.33 93.42 425.66 445.22 101.14 210.30 426.27 98.37 95.93 103.94 91.00 224.18 314.20 92.43 105.24 97.09 216.92 217.89 99.30 100.36 230.09 313.04 109.40 101.88 220.17 216.99 226.98 308.54 100.63 92.99 108.71 309.61 226.22 460.60 307.65 96.31 96.74 95.71 223.31 101.05 224.23 99.11 304.51 102.73 310.23 97.77 95.09 91.19 91.20 453.61 218.68 101.60 397.29 95.07 96.26 93.37 97.46 99.26 215.38 469.53 222.21 93.40 214.35 106.33 216.16 317.34 102.00 106.88 211.78 98.94 93.45 213.58 91.57 93.99 91.51 97.28 329.13 236.07 316.94 105.94 103.09 227.81 215.89 226.58 425.68 95.35 107.44 309.10
105.59 429.56 107.00 99.16 422.16 431.83 318.32 306.65 104.33 214.09 227.51 92.27 93.42 425.66 438.77 101.14 210.30 426.24 98.37 95.93 103.94 439.34 224.18 314.20 92.43 105.24 97.09 216.91 217.58 99.30 100.36 223.75 313.04 377.73 101.88 220.16 95.88 108.34 308.54 100.63 92.99 108.71 309.61 226.22 445.00 307.65 96.31 96.74 95.71 220.07 101.05 220.14 99.11 304.41 102.73 310.23 97.77 95.09 91.19 91.20 438.00 218.65 101.60 337.61 95.07 96.26 93.37 97.46 99.26 214.35 362.76 222.18 93.40 213.84 106.33 216.16 317.34 102.00 106.88 211.78 98.94 93.45 213.58 91.57 324.15 91.51 97.28 321.42 225.81 316.94 105.94 103.09 227.80 215.38 106.74 216.01 95.35 107.44 309.10
105.59 429.55 107.00 99.16 422.15 431.40 318.32 306.65 104.33 214.09 227.51 92.27 93.42 425.66 226.11 101.14 91.89 426.23 98.37 95.93 103.94 351.52 224.18 314.20 92.43 105.24 97.09 216.91 217.46 99.30 100.36 221.42 313.04 340.24 101.88 220.16 95.88 108.34 308.54 100.63 92.99 108.71 98.23 226.22 439.25 307.65 96.31 96.74 95.71 218.88 101.05 218.64 99.11 304.37 102.73 310.23 97.77 95.09 91.19 91.20 432.26 218.64 101.60 315.66 95.07 96.26 93.37 97.46 99.26 213.98 323.49 222.18 278.56 213.64 106.33 216.16 317.34 102.00 106.88 526.45 98.94 93.45 213.58 91.57 255.78 91.51 97.28 318.59 222.04 316.94 105.94 103.09 227.80 215.19 106.74 216.01 95.35 107.44 309.10
